track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,
7t6UwZU9FXcOoVwPOBGrbk,"I""ll Take Rock",FknRock!,33,6NCQzfFx7WggJxwzdsdoEk,Hard.,2020-01-02,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.465,0.954,4,-2.264,0,0.139,0.00011,0,0.173,0.349,144.001,196875,False,
3zp9opbhvvgVHsEf0CU8Uj,TV Dinner,Scooped Up!,30,4GPJu6jSau7DipxoJD9xYH,Hi-Tri [Sample],2019-10-10,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.297,0.974,7,-4.096,1,0.135,0.00366,0,0.113,0.227,131.333,115000,True,
4PUO11T670jn0QfvElS8FN,Stuck in My Head,Xuinn,9,4UltbgmTSLfLpoBDJas48z,Stuck in My Head,2019-10-31,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.56,0.28,0,-15.532,1,0.0378,0.865,0.0015,0.121,0.0395,130.029,186000,False,
2mNr0dLMmLfkkQq4OjNQmX,Lost ?,October Ends,50,4paF6ifFpF7vhGwQrhnB8C,Lost ?,2019-12-13,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.357,0.955,6,-3.945,1,0.203,0.0000619,0.00114,0.108,0.306,90.031,213830,True,
59YF8QFkS4I8B0kC7A6kM6,Lucid Dreams,October Ends,38,3qPqtdpBiK9InoHt10qOrK,Lucid Dreams,2018-10-05,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.242,0.849,9,-4.973,0,0.0899,0.000188,0.000636,0.105,0.25,83.653,187202,False,
0CXdfD4s26kKyuPHRACtlY,Medisin,SIXN,46,1srOQQxerHxXNuuSn4z6m9,Medisin,2019-07-18,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.559,0.803,8,-6.233,1,0.107,0.00719,0,0.793,0.316,87.996,135115,True,
0MiA21t3re8Uh463Zrt0gp,Devil�s Den ?,October Ends,38,432Q8X1V0WMqBVQYLQ6850,Devil�s Den ?,2019-07-17,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.521,0.969,10,-3.033,0,0.156,0.000109,0.000128,0.315,0.518,100.04,217350,True,
0hdbpjuc7tw96jezbBOwBr,Devil's Den (Remix),Arva,40,5RrDuMBxudx1kL280fijsB,Devil's Den (Remix),2019-05-12,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.654,0.936,10,-4.115,0,0.134,0.605,0,0.0562,0.702,99.969,157370,True,
1OMPuhoPpUNvFviKOhbEaM,YOU & I,VRSTY,43,5N4nX3ipDaPnmIPUWgiTUr,Blck Deluxe,2019-12-20,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.469,0.983,5,-4.756,0,0.188,0.0000943,0.00000553,0.337,0.37,102.953,238835,True,
3XU6GFkPFhxK0hJLsIJDH7,Inner Hell,Auralist,26,36feAjDxzRNpmQwQiY2dXr,Between the Devil and the Sea,2019-12-13,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.493,0.903,9,-8.849,0,0.061,0.0000122,0.0172,0.0653,0.138,119.996,256000,False,
477Vaa5czrnd9xB5lD4FZ2,Summiteer,Watch Out Stampede,45,0SysU7JmlKOUpgbpCW0ok5,Northern Lights,2019-12-13,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.397,0.961,5,-6.525,0,0.107,0.0000912,0.00000408,0.159,0.446,168.076,191250,False,
0C3kqX3iJ39GorFVrNcMmi,Pavement,Veridian,38,1Y04fq0DabqXZ2Zt6sCj1W,Pavement,2019-11-22,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.487,0.847,11,-3.644,1,0.0391,0.000858,0.0000128,0.109,0.309,128.057,213281,False,
36mNg15fAijSqafcNgEtIc,Uni,Atlas,40,39BQPuTMAhfVEkMoAvsh6g,Uni,2019-11-15,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.46,0.941,11,-5.372,1,0.0855,0.000254,0.0675,0.331,0.279,159.969,217500,False,
6oX2h5xIpkqcEhSionCoa2,Emerge,The Hunting Project,33,4x6EIYZNjcI78vWFu6U4Xd,I : The Hollowing,2019-11-08,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.45,0.923,6,-3.912,1,0.0435,0.0000295,0.00304,0.152,0.36,95.004,252409,True,
2PEfsNLgQSm2zAzdRNkCr1,G X D S ?,LxngCat,37,28Y9HgGduHvBfMTLsFHeih,G X D S ?,2019-01-18,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.651,0.871,0,-4.212,1,0.384,0.0267,0.00000384,0.124,0.151,139.964,169955,True,
7DcwLh9k4N6hzTG7csUApr,I Got It,Arva,33,1bxwvWtgwakM8XHH9v3VfC,I Got It,2019-06-25,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.716,0.658,4,-8.164,0,0.0689,0.167,0,0.0959,0.683,150.029,134400,True,
2TjRHd8hs5qdzec9cOf0TY,Beauty Queen,BLVK SWVN,39,1mvf9LLcmfwQXWYwaLYwgg,Beauty Queen,2019-12-13,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.418,0.992,5,-1.77,0,0.156,0.00886,0.293,0.941,0.113,129.991,214384,False,
3NDR5GMFW45B9wrGSOaACm,From the Inside,October Ends,37,2GHxw7rY7HRjszkxsod52T,From the Inside,2017-12-07,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.504,0.963,10,-2.77,0,0.0828,0.000418,0.0000953,0.102,0.554,94.999,178105,True,
2G7SBK5Tr4HlN6L3N3gGzp,Kano Kalokeria,Kim,21,1MEtRPBLvZoAiJSQo6gzxt,Kano Kalokeria,2016-05-30,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.711,0.747,7,-5.115,0,0.04,0.272,0.00135,0.105,0.62,96.979,191862,False,
0iRk0TRxGqhQT9FTTGDQlb,Find My Way,From Inside,19,0nZ9esZ3QKb0rEquzgFLnm,Find My Way,2016-04-25,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.405,0.92,7,-3.975,0,0.0529,0.00132,0,0.213,0.407,140.059,224207,False,
3MWiQdv8sMw8rdJscpqeuX,El�ktron - Ao Vivo,Gear,24,6vMpSO3seS9MsJtiU2u4Hy,Gear no Release Showlivre (Ao Vivo),2019-02-09,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.428,0.386,9,-14.395,1,0.0294,0.274,0.828,0.111,0.36,105.752,265695,False,
5ZkHhBQnPdVTYPxyCvnRGo,I Take Everything I Can,Chris Blackburger,28,3IFirXg4IpKos5E9FCJmfO,I Take Everything I Can,2019-10-13,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.408,0.972,2,-3.486,1,0.115,0.00312,0.0016,0.062,0.429,160.012,241198,True,
0SynP0Y0Ybyr92Y94ssFRy,Empires,Coastlines,28,6ivqwMLaE6RMUVrTMSoNre,Empires,2019-10-31,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.415,0.925,0,-5.802,1,0.0573,0.00000216,0.000953,0.0922,0.185,99.982,217200,False,
1gbb9v5diByJQgCVeWIAIc,MisGuided,AvaGrace,34,4vfUnl5MPpThAw2FoTChX2,The Witching Hours,2019-08-30,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.435,0.91,2,-3.154,0,0.0486,0.0000688,0.0000297,0.106,0.467,146.075,227663,False,
0Jhe8RFNXhcWEWX6G6X2ke,Bad Guy,Critic City,25,20dJlmVbsCHRdqd3lNZ3Sa,Cliff Diver,2019-08-10,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.511,0.756,11,-5.258,0,0.149,0.00117,0.00813,0.107,0.756,134.917,196572,False,
3NwQkX8rfLO6cqqUMHBQPH,We Built This City,Critic City,35,3uw3OVCG8dWeILv9F1R9y5,In the Silence There's a Sound,2019-11-02,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.619,0.958,4,-2.939,1,0.0583,0.0112,0.0000114,0.137,0.69,143.451,292667,False,
2C8ILREHy0CgIPVpkK1NZy,Recoiled,Critic City,36,3uw3OVCG8dWeILv9F1R9y5,In the Silence There's a Sound,2019-11-02,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.306,0.973,8,-3.501,0,0.116,0.000166,0.0000157,0.273,0.586,200.002,215520,False,
22h7LfwIOGE7jQce1rgs1A,Quid Pro Quo,Critic City,35,3uw3OVCG8dWeILv9F1R9y5,In the Silence There's a Sound,2019-11-02,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.466,0.926,6,-3.432,0,0.072,0.0000586,0.000571,0.0731,0.56,145.055,219253,False,
0fOVzL7UcWEKL27LrzZPnq,Out of Place,Rewave,33,3Relka9VWkFNgvJyBmTM6l,Out of Place,2019-09-13,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.509,0.582,7,-10.667,1,0.0416,0.0665,0.00000135,0.398,0.622,186.225,189032,True,
4MWHvUN67gG10foarCrkJL,Bangladesh,Cashetano la Merluza,27,53M4ouFLmJbFxF13D00C6D,Tecnoporno,2019-09-19,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.618,0.828,8,-5.175,1,0.0429,0.00404,0.0000389,0.127,0.549,116.02,229000,False,
44Qviq32xko7hyCFdzVvWF,Fugados del Blister,Cashetano la Merluza,29,53M4ouFLmJbFxF13D00C6D,Tecnoporno,2019-09-19,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.663,0.929,11,-3.975,0,0.0385,0.00875,0,0.15,0.552,120.946,206000,False,
0csPrqmow5I1RC8ExuZ4Vq,Survivor's Guilt,The Fight Left Inside,21,0wSgua2m9IPTWQp5ZorTjh,Survivor's Guilt,2019-10-31,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.511,0.886,10,-3.733,1,0.07,0.00291,0.00000907,0.0715,0.305,150.066,242625,False,
050vmlJyVUbjkJ1C6hrWKr,Even Angels,Radio Free Universe,39,3DbvWcrqWjPiQckznWWYaV,Even Angels,2019-09-06,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.628,0.797,7,-5.728,1,0.0265,0.127,0.0000143,0.134,0.349,119.034,232220,False,
6ItnnZvUJeM8qUvmBjbGTM,She's High Again,Radio Free Universe,40,0Ps95okNnaTq35YZPAynkv,She's High Again,2019-10-25,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.557,0.809,7,-5.868,1,0.0302,0.124,0.0115,0.123,0.938,77.015,219337,False,
0LL3pUZ2iEL45h4rYZNhmS,Como Vos,LoNaranjaDeLaLuz,31,4PvSocGP9rr9613N0pXUKx,Los Temporales,2019-09-27,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.615,0.784,9,-6.856,1,0.0268,0.000998,0.000111,0.0962,0.711,130.197,191583,False,
5ZI0tKsFY0SD8rZO5qT7bo,Ita,Dyne Side,38,6Kv5j1YlFNEwQsKziFTDUG,Ita,2018-07-27,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.432,0.882,10,-2.692,1,0.0369,0.000117,0.00000971,0.23,0.276,176.127,246750,False,
0Cjwt7Z8UnfGFIxbT20wJe,Exit Human,Dyne Side,30,2ntvL1MKeE4hT691t3vUMg,Immigrant,2017-08-11,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.567,0.955,7,-2.954,0,0.0717,0.0386,0,0.171,0.658,152.067,200620,False,
0ifzgYh7ntezSHVj9qwCaH,Despite,Dyne Side,30,2ntvL1MKeE4hT691t3vUMg,Immigrant,2017-08-11,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.64,0.685,4,-6.325,0,0.0306,0.189,0.000399,0.338,0.252,119.958,244338,False,
2VvTyxx06Esdm48L6V0rqT,On the Line,Fever Feel,29,4mqj6zfyzY4xgwCwm70lJY,"Less Precious, Pt. III",2019-11-15,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.657,0.347,7,-10.024,1,0.0274,0.935,0.424,0.152,0.35,110.956,201267,False,
6ebc4E12NKONhhkHf1ud2b,Ramona,Fever Feel,30,4mqj6zfyzY4xgwCwm70lJY,"Less Precious, Pt. III",2019-11-15,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.398,0.511,4,-5.68,1,0.0304,0.609,0,0.31,0.539,118.701,164280,False,
4D2ANyqiXCtwnWHtgUuxCy,Success,Longfield & Super Skeleton,29,2cgAmb7nPxfX87QNtVhtgk,Success,2019-09-13,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.643,0.61,6,-8.035,0,0.036,0.0061,0.0531,0.204,0.587,139.96,195612,False,
6TgCyNr96joTEhv1Klh9NN,Bubblegum,Longfield & Super Skeleton,30,18NVoJ3XrhLIP0bZpsQZeM,Bubblegum,2019-03-01,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.722,0.793,11,-5.429,1,0.0375,0.018,0.0000177,0.117,0.763,120.006,186251,False,
1f6DVTZxkjVpecZ2JzilHg,Walking Down The Road,JGS,36,5sgIO00FPm0pYYlm1WvcHM,Take One,2019-10-19,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.686,0.524,11,-7.769,1,0.0338,0.284,0.0000795,0.145,0.78,97.335,156087,False,
3Gm0yg6GQN1tFnhUGYKQQT,I'll Always Be Your Fool,JGS,36,5sgIO00FPm0pYYlm1WvcHM,Take One,2019-10-19,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.593,0.412,7,-9.057,1,0.0357,0.628,0.00139,0.178,0.698,167.41,203154,False,
4np8Hinsx8hQkajMv8myRC,Hit or Miss,Winter Havens,39,1EcgGLopjJnKXVcxOpGuOZ,Hit or Miss,2020-01-03,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.819,0.548,1,-6.612,1,0.0734,0.00548,0,0.0983,0.283,120.042,172000,True,
6c2fhM38TQHn4nfNQfWvmR,Time,By Chance,35,5NiHmx0ig2sJXltrTlDBMz,Time,2019-10-09,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.532,0.718,8,-7.58,1,0.0422,0.014,0,0.0781,0.439,99.962,239375,False,
3BAuV2yRc5r0F1VJvWmMmA,'Til the Cows Come Home,Lockeland,30,0lxVq5ipmEnayYXsur42rz,'Til the Cows Come Home,2019-03-08,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.672,0.748,1,-3.177,1,0.0438,0.0111,0,0.077,0.783,123.034,199800,False,
5UDEi8SNujka6BfNh29eTt,Drive,Lockeland,34,4ASwZyU1ZONTwgQQAEGKnt,Drive,2019-08-30,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.506,0.939,2,-2.588,1,0.121,0.0108,0,0.307,0.687,145.041,203747,False,
0E1SRi409dTK0QcC7hD7Bl,REALIZE,LEVEREVE,30,5RiiDHf1GvRorkJPjYhml0,EA ME ASPEXIT,2018-11-17,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.35,0.98,7,-3.608,0,0.15,0.00000975,0.278,0.152,0.278,147.964,236613,False,
3JwZMqrd0DFaDgRalVIKCx,Running in Circles,Thomas Wescott,23,2XEODcdW1UBUsYXXgifGB3,Running in Circles,2019-11-22,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.5,0.84,2,-3.937,1,0.0413,0.429,0,0.122,0.397,120.124,238080,False,
2qRoACE5NFJUfm6KdHg9vL,Chance,Davide Cristofori,16,15k83heyysRNBm6j5G2yZO,Chance,2019-11-28,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.683,0.694,2,-8.723,1,0.1,0.0682,0.000071,0.175,0.598,154.93,142452,False,
4TidZppKEGjlxB99IxZCeu,Countdown,KAY JAM,26,1RzQ50CRCMe71Rzmb3UOrD,Kay Jam,2019-11-25,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.586,0.792,6,-6.756,1,0.0355,0.179,0,0.222,0.558,133.857,247225,False,
5r2LYZLVf8WNf8BfaeWUzq,Out of Sight,KAY JAM,21,1RzQ50CRCMe71Rzmb3UOrD,Kay Jam,2019-11-25,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.597,0.797,4,-6.747,1,0.0281,0.00535,0.0000618,0.147,0.544,137.002,213625,False,
1CnRd0ZgMCb9GL72Clwwkj,Picture,KAY JAM,25,1RzQ50CRCMe71Rzmb3UOrD,Kay Jam,2019-11-25,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.573,0.479,7,-10.327,1,0.0247,0.0391,0.123,0.107,0.258,110.007,270308,False,
1AJ8AeP1TFvvCGizmxLyPt,Strangers After,Flight Club,21,2IUVvfWjzKYrGNhq0g8UDd,Recreational Love,2019-11-15,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.526,0.794,8,-6.198,1,0.0322,0.0115,0.0364,0.181,0.411,124.004,229603,False,
1dWf79EQ2kJuZ7aTLdlzYd,Hard Luck,Flight Club,21,2IUVvfWjzKYrGNhq0g8UDd,Recreational Love,2019-11-15,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.531,0.93,6,-6.465,1,0.0435,0.00887,0.000158,0.184,0.69,124.016,176687,False,
1zDFq57mLkKc2wd6nfc8oq,This Is Living,Flight Club,21,2IUVvfWjzKYrGNhq0g8UDd,Recreational Love,2019-11-15,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.361,0.922,6,-4.834,1,0.0477,0.00675,0.000205,0.121,0.641,180.1,201700,False,
6VJloY2Xxqetz3VvMYoYDo,Drink,Bad Apples,23,6scJxxcXBmA3wMVlL1pCqC,Bad Apples,2019-09-14,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.255,0.947,10,-2.67,0,0.105,0.000218,0.000393,0.388,0.352,92.173,254240,True,
2TNd4eAOe1zu28mClWcXz8,You're Never Gonna Like Me,Bad Apples,17,6scJxxcXBmA3wMVlL1pCqC,Bad Apples,2019-09-14,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.339,0.918,6,-4.12,1,0.0564,0.0000144,0.0122,0.134,0.379,111.37,241667,True,
7IHZxpSS1FbVBIY8GKinlK,Suicide (Gonna Make Its Call),Bad Apples,23,6scJxxcXBmA3wMVlL1pCqC,Bad Apples,2019-09-14,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.211,0.96,3,-3.221,0,0.0733,0.0000164,0.0106,0.205,0.248,159.414,272920,True,
0VnVmLWdJt46gLpnIXsh0g,Bloodstained,Abram Mahoney,33,3rsAtEgVOYP6WhA8XUmxRl,Bloodstained,2019-02-09,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.609,0.383,7,-11.062,1,0.0291,0.238,0.00000247,0.148,0.146,103.007,200680,False,
4mVY6EgPvdaTp1HckpWlf4,Like You,Abram Mahoney,32,3rsAtEgVOYP6WhA8XUmxRl,Bloodstained,2019-02-09,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.684,0.453,11,-7.101,0,0.0306,0.0144,0.00011,0.107,0.324,119.026,230924,False,
2M2sRE3Z8ybw1vF3w99fVv,Demons,Louzada,29,17S4TY9eaIDDYeEkX5S2NS,The Z Files,2019-08-23,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.162,0.915,2,-4.67,0,0.101,0.0000826,0.000388,0.0821,0.386,180.189,317519,False,
0vzgV6YG3UduVRrkdW8fhc,All over the World,Louzada,29,17S4TY9eaIDDYeEkX5S2NS,The Z Files,2019-08-23,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.615,0.905,0,-4.539,1,0.0593,0.00158,0,0.104,0.611,119.982,212246,False,
13BpkO9VHwHQGxVPMlIkl9,Dreaming of You,Louzada,27,17S4TY9eaIDDYeEkX5S2NS,The Z Files,2019-08-23,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.471,0.941,0,-4.246,1,0.123,0.000217,0,0.103,0.487,76.487,222669,False,
0Lbw9FBbnN9vgiPWnD6Lrt,349,MINST,18,1pekDtlDDkzan59mOreZ5F,Det finns ingen �rlighet,2019-11-29,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.497,0.715,3,-8.792,1,0.032,0.0000124,0.357,0.301,0.366,109.041,224496,False,
0AaH2y9elmyLhZDUZGBwgh,Confessions,Before Us All,18,2mgHkKJwWMr2vm6QRdJIwJ,Deception,2019-09-27,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.484,0.991,0,-3.262,1,0.138,0.0000232,0.0193,0.1,0.163,120.022,225250,False,
3IKcPRETvaJ7ARE3W3RWyN,Insanity,Before Us All,20,2mgHkKJwWMr2vm6QRdJIwJ,Deception,2019-09-27,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.465,0.991,5,-3.181,1,0.133,0.0000255,0.0384,0.0908,0.185,139.985,216214,False,
21SWFVcdFhrBwJbpINQ4rJ,Una Vez M�s,La Suite,21,3D8pJT29UyumpoRvwObng8,Vas a Re�r,2019-04-12,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.57,0.717,4,-8.356,1,0.0291,0.0000893,0.00126,0.0812,0.61,128.002,210074,False,
0u9c0SWTzvru9vX8IAE6Jv,Naufragio,Guille Taranto,14,1WnV6hbW9Mho3VudNB24e7,Guille Taranto,2018-10-29,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.509,0.216,9,-17.68,0,0.159,0.697,0.00000655,0.11,0.574,172.003,243977,False,
4rNhyXX37nvNkRnoD2Gff5,Ugly,Scoo8y Smack,21,594C6sO7iciGPLomZXhHWQ,Finally Broken,2019-03-08,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.651,0.573,2,-7.774,1,0.0432,0.00234,0,0.121,0.0864,76.516,145169,False,
0QjploZFoXNkEeARysbQmk,Gave 'em Love,Scoo8y Smack,21,594C6sO7iciGPLomZXhHWQ,Finally Broken,2019-03-08,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.529,0.623,8,-6.276,1,0.305,0.0743,0,0.104,0.606,168.405,171119,True,
3pNkW6pIdmOnM3ete3N6TD,Teenagers,Scoo8y Smack,21,594C6sO7iciGPLomZXhHWQ,Finally Broken,2019-03-08,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.783,0.443,7,-12.878,1,0.258,0.514,0,0.111,0.489,152.051,138898,False,
1Dj69qOIfqD21IisJJMie1,Don't Surrender,Rewave,25,52t6WSjftVHNUgZHcub7p0,Don't Surrender,2019-12-11,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.644,0.596,9,-11.117,1,0.0356,0.00212,0,0.16,0.727,120.031,173000,False,
4fKAPa1mPoF0fE3C5tqQ2t,Unbreakable,Of Mice & Men,41,4c9SZQQSxQH3KeigAH2xP5,Unbreakable,2017-04-24,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.457,0.948,0,-4.318,1,0.0555,0.0000218,0.00225,0.152,0.157,139.022,249507,False,
632Xl9n1wHgMKoxD07WZHW,Hate Me,DED,54,6h7D8BubMPDllyAla1jJQ1,Mis-An-Thrope,2017-07-21,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.573,0.983,1,-4.006,1,0.196,0.00564,0,0.261,0.447,105.067,182191,True,
7EUiapvzdmXuh191SHrpFT,Blood,Breaking Benjamin,3,1ckgU9Oj16CQfpY2Mbn86S,Blood,2018-02-23,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.475,0.971,4,-2.755,0,0.0824,0.0000416,0.0000366,0.313,0.348,90.52,189120,False,
2U0nXVgU5FcLTFtPbkcv1v,Dream On,Blacktop Mojo,54,0FkzemXaWdS5R75QBjpBin,Burn the Ships,2017-03-10,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.49,0.678,5,-4.679,0,0.0253,0.0037,0.0000015,0.0838,0.181,77.014,265477,False,
3wcAP40KVCwLnuLKxLYEs5,Harley,Letters from the Fire,24,54ZOz0DcrcmWVpFFLs8Yws,Harley,2018-05-18,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.394,0.912,4,-4.389,0,0.0759,0.0000258,0.000377,0.192,0.415,161.992,202750,False,
3h2BczCiAjSwHpEyq7UXja,Hallelujah,Shim,23,3LfIE9glA4yBUnfiASENcN,Hallelujah,2018-05-16,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.381,0.934,7,-3.769,1,0.146,0.0127,0.244,0.0652,0.315,173.597,215788,False,
2sGhn8rcR2qrMymhDIfxyO,Numb (Acoustic),The Veer Union,16,1yD3kKpNakbudZZ37WeEqn,Numb (Acoustic),2018-07-06,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.446,0.64,5,-4.191,0,0.032,0.128,0,0.0758,0.182,110.076,198545,False,
7vIdRrMklCkr8fwP6kvw3m,Hear Me Now (feat. DIAMANTE),Bad Wolves,61,5hDwXxawZfYuNxylzGXcqt,Disobey,2018-05-11,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.338,0.806,9,-7.417,0,0.0767,0.00343,0,0.144,0.278,160.821,219760,False,
7jhYBaGt3WSzYaW6CRrmL2,Paradise (What About Us?) [feat. Tarja],Within Temptation,0,4BLgtpL8tKFhBEVhD8NmpX,Paradise (What About Us?) [Feat. Tarja],2013-10-01,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.458,0.931,4,-3.523,0,0.0749,0.000679,0.000498,0.53,0.416,134.984,321680,False,
1wnq9TwifJ9ipLUFsm8vKx,Lola Montez,Volbeat,57,5SBrIIYCvThaqN9r1SV2pv,Outlaw Gentlemen & Shady Ladies,2013-01-01,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.513,0.875,2,-4.819,1,0.0336,0.000139,0.0000328,0.0715,0.677,151.986,267680,False,
4Y2Ck2OglehYuE8HMt46PB,Octane,Burnos,13,74MLEYW6LSNLhYgwimzNH5,Octane,2013-09-17,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.331,0.97,8,-3.944,1,0.169,0.0000228,0.000364,0.704,0.355,165.267,238206,False,
